,Image,Angle,ouptut
93,v23/94.jpg,11.37273,up
94,v23/95.jpg,11.37273,up
95,v23/96.jpg,11.37273,up
96,v23/97.jpg,11.37273,up
97,v23/98.jpg,11.461075,right
98,v23/99.jpg,11.55217,right
99,v23/100.jpg,11.55217,up
100,v23/101.jpg,11.563315,right
101,v23/102.jpg,11.563315,up
102,v23/103.jpg,11.553735,left
103,v23/104.jpg,11.4675,left
104,v23/105.jpg,11.271705,left
105,v23/106.jpg,11.271705,up
106,v23/107.jpg,11.271705,up
107,v23/108.jpg,10.898215,left
108,v23/109.jpg,10.898215,up
109,v23/110.jpg,10.898215,up
110,v23/111.jpg,10.898215,up
111,v23/112.jpg,10.898215,up
112,v23/113.jpg,11.062425,right
113,v23/114.jpg,11.062425,up
114,v23/115.jpg,11.062425,up
115,v23/116.jpg,11.584005,right
116,v23/117.jpg,11.584005,up
117,v23/118.jpg,11.584005,up
118,v23/119.jpg,11.00604,left
119,v23/120.jpg,11.00604,up
120,v23/121.jpg,11.00604,up
121,v23/122.jpg,11.566245,right
122,v23/123.jpg,11.566245,up
123,v23/124.jpg,11.566245,up
124,v23/125.jpg,12.3021,right
125,v23/126.jpg,12.3021,up
126,v23/127.jpg,12.3021,up
127,v23/128.jpg,12.5,right
128,v23/129.jpg,12.5,up
129,v23/130.jpg,12.5,up
130,v23/131.jpg,12.5,right
131,v23/132.jpg,12.5,up
132,v23/133.jpg,12.5,right
133,v23/134.jpg,12.472145,right
134,v23/135.jpg,12.5,right
135,v23/136.jpg,11.900685,left
136,v23/137.jpg,11.900685,up
137,v23/138.jpg,11.900685,up
138,v23/139.jpg,12.37513,right
139,v23/140.jpg,12.37513,up
140,v23/141.jpg,12.38842,right
141,v23/142.jpg,12.38842,up
142,v23/143.jpg,11.527285,left
143,v23/144.jpg,11.527285,up
144,v23/145.jpg,11.527285,up
145,v23/146.jpg,11.531895,right
146,v23/147.jpg,11.531895,up
147,v23/148.jpg,11.531895,up
148,v23/149.jpg,12.18314,right
149,v23/150.jpg,12.18314,up
150,v23/151.jpg,12.18314,up
151,v23/152.jpg,11.553165,left
152,v23/153.jpg,11.553165,up
153,v23/154.jpg,11.553165,up
154,v23/155.jpg,11.553165,up
155,v23/156.jpg,11.553165,up
156,v23/157.jpg,11.553165,up
157,v23/158.jpg,11.553165,up
158,v23/159.jpg,11.553165,up
159,v23/160.jpg,11.553165,up
160,v23/161.jpg,11.543825,left
161,v23/162.jpg,11.54079,left
162,v23/163.jpg,11.538395,left
163,v23/164.jpg,11.52336,left
164,v23/165.jpg,11.33027,left
165,v23/166.jpg,11.328605,left
166,v23/167.jpg,11.328605,up
167,v23/168.jpg,11.328605,up
168,v23/169.jpg,11.328605,up
169,v23/170.jpg,11.328605,up
170,v23/171.jpg,11.3375,right
171,v23/172.jpg,11.340415,right
172,v23/173.jpg,11.41936,right
173,v23/174.jpg,11.41936,up
174,v23/175.jpg,11.41936,up
175,v23/176.jpg,11.41936,up
176,v23/177.jpg,11.60336,right
177,v23/178.jpg,11.60336,up
178,v23/179.jpg,11.965715,right
179,v23/180.jpg,11.965715,up
180,v23/181.jpg,11.965715,up
181,v23/182.jpg,12.36269,right
182,v23/183.jpg,12.36269,up
183,v23/184.jpg,12.389985,right
184,v23/185.jpg,12.389985,up
185,v23/186.jpg,12.040755,left
186,v23/187.jpg,12.040755,up
187,v23/188.jpg,12.040755,up
188,v23/189.jpg,12.040755,up
189,v23/190.jpg,12.040755,up
190,v23/191.jpg,11.484085,right
191,v23/192.jpg,11.49221,right
192,v23/193.jpg,11.49221,up
193,v23/194.jpg,12.217375,right
194,v23/195.jpg,12.217375,up
195,v23/196.jpg,12.217375,up
196,v23/197.jpg,12.217375,up
197,v23/198.jpg,12.217375,up
198,v23/199.jpg,12.217375,up
199,v23/200.jpg,12.37932,right
200,v23/201.jpg,11.771605,left
201,v23/202.jpg,11.771605,up
202,v23/203.jpg,11.771605,up
203,v23/204.jpg,11.771605,up
204,v23/205.jpg,11.771605,up
205,v23/206.jpg,11.771605,up
206,v23/207.jpg,11.771605,up
207,v23/208.jpg,11.84311,right
208,v23/209.jpg,12.302595,right
209,v23/210.jpg,12.302595,up
210,v23/211.jpg,12.302595,up
211,v23/212.jpg,12.38728,right
212,v23/213.jpg,12.38728,up
213,v23/214.jpg,12.38728,up
214,v23/215.jpg,11.887085,left
215,v23/216.jpg,11.887085,up
216,v23/217.jpg,11.887085,up
217,v23/218.jpg,11.891825,right
218,v23/219.jpg,11.891825,up
219,v23/220.jpg,11.90066,right
220,v23/221.jpg,11.90066,up
221,v23/222.jpg,12.046155,right
222,v23/223.jpg,12.095625,right
223,v23/224.jpg,11.66866,left
224,v23/225.jpg,11.66866,up
225,v23/226.jpg,11.66866,up
