,Image,Angle,ouptut
100,v29/101.jpg,9.49984,up
101,v29/102.jpg,9.49984,up
102,v29/103.jpg,9.49984,up
103,v29/104.jpg,9.579605,right
104,v29/105.jpg,9.579605,up
105,v29/106.jpg,9.54915,right
106,v29/107.jpg,9.54915,up
107,v29/108.jpg,9.483445,right
108,v29/109.jpg,9.483445,up
109,v29/110.jpg,9.483445,up
110,v29/111.jpg,9.470915,right
111,v29/112.jpg,10.73664,right
112,v29/113.jpg,10.73664,up
113,v29/114.jpg,10.73664,up
114,v29/115.jpg,11.421215,right
115,v29/116.jpg,11.421215,up
116,v29/117.jpg,11.421215,up
117,v29/118.jpg,10.875035,left
118,v29/119.jpg,10.875035,up
119,v29/120.jpg,10.875035,up
120,v29/121.jpg,10.875035,up
121,v29/122.jpg,10.875035,up
122,v29/123.jpg,10.875035,up
123,v29/124.jpg,10.875035,up
124,v29/125.jpg,10.875035,up
125,v29/126.jpg,10.875035,up
126,v29/127.jpg,10.89323,right
127,v29/128.jpg,10.89323,up
128,v29/129.jpg,10.89323,up
129,v29/130.jpg,10.91224,right
130,v29/131.jpg,10.91224,up
131,v29/132.jpg,10.91224,up
132,v29/133.jpg,10.97715,right
133,v29/134.jpg,10.97715,up
134,v29/135.jpg,10.97715,up
135,v29/136.jpg,10.97715,up
136,v29/137.jpg,11.528345,right
137,v29/138.jpg,11.528345,up
138,v29/139.jpg,11.528345,up
139,v29/140.jpg,11.528345,up
140,v29/141.jpg,11.528345,up
141,v29/142.jpg,11.528345,up
142,v29/143.jpg,10.807785,left
143,v29/144.jpg,10.807785,up
144,v29/145.jpg,10.807785,up
145,v29/146.jpg,10.807785,up
146,v29/147.jpg,10.807785,up
147,v29/148.jpg,10.807785,up
148,v29/149.jpg,11.53344,right
149,v29/150.jpg,11.53344,up
150,v29/151.jpg,11.53344,up
151,v29/152.jpg,11.53344,up
152,v29/153.jpg,11.53344,up
153,v29/154.jpg,11.53344,up
154,v29/155.jpg,11.97907,right
155,v29/156.jpg,11.97907,up
156,v29/157.jpg,11.97907,up
157,v29/158.jpg,11.97907,up
158,v29/159.jpg,11.97907,up
159,v29/160.jpg,11.97907,up
160,v29/161.jpg,11.97907,up
161,v29/162.jpg,11.97907,up
162,v29/163.jpg,11.97907,up
163,v29/164.jpg,12.5,right
164,v29/165.jpg,12.5,up
165,v29/166.jpg,12.5,up
166,v29/167.jpg,12.5,up
167,v29/168.jpg,12.5,up
168,v29/169.jpg,12.5,up
169,v29/170.jpg,12.5,up
170,v29/171.jpg,12.5,up
171,v29/172.jpg,12.5,up
172,v29/173.jpg,12.5,up
173,v29/174.jpg,12.5,up
174,v29/175.jpg,12.5,up
175,v29/176.jpg,12.5,up
176,v29/177.jpg,12.5,up
177,v29/178.jpg,11.95258,left
178,v29/179.jpg,11.95258,up
179,v29/180.jpg,11.95258,up
180,v29/181.jpg,11.95258,up
181,v29/182.jpg,11.49591,left
182,v29/183.jpg,11.49591,up
183,v29/184.jpg,11.49591,up
184,v29/185.jpg,11.49591,up
185,v29/186.jpg,11.49591,up
186,v29/187.jpg,11.49591,up
187,v29/188.jpg,11.49591,up
188,v29/189.jpg,11.49591,up
189,v29/190.jpg,11.49591,up
190,v29/191.jpg,11.49591,up
191,v29/192.jpg,11.49591,up
192,v29/193.jpg,11.49591,up
193,v29/194.jpg,11.49591,up
194,v29/195.jpg,11.49591,up
195,v29/196.jpg,11.49591,up
196,v29/197.jpg,11.49591,up
197,v29/198.jpg,11.49591,up
198,v29/199.jpg,11.49591,up
199,v29/200.jpg,11.49591,up
200,v29/201.jpg,11.49591,up
201,v29/202.jpg,11.49591,up
202,v29/203.jpg,11.49591,up
203,v29/204.jpg,11.49591,up
204,v29/205.jpg,11.49591,up
205,v29/206.jpg,11.49591,up
206,v29/207.jpg,11.49591,up
207,v29/208.jpg,11.49591,up
208,v29/209.jpg,11.49591,up
209,v29/210.jpg,11.49591,up
210,v29/211.jpg,11.49591,up
211,v29/212.jpg,11.49591,up
212,v29/213.jpg,11.49591,up
213,v29/214.jpg,10.62389,left
214,v29/215.jpg,10.62389,up
215,v29/216.jpg,10.62389,up
216,v29/217.jpg,10.62389,up
217,v29/218.jpg,11.5039,right
218,v29/219.jpg,11.5039,up
219,v29/220.jpg,11.5039,up
220,v29/221.jpg,11.5039,up
221,v29/222.jpg,11.9675,right
222,v29/223.jpg,11.9675,up
223,v29/224.jpg,11.9675,up
224,v29/225.jpg,11.9675,up
225,v29/226.jpg,11.9675,up
226,v29/227.jpg,11.9675,up
227,v29/228.jpg,11.9675,up
228,v29/229.jpg,12.5,right
229,v29/230.jpg,12.5,up
230,v29/231.jpg,12.5,up
231,v29/232.jpg,12.5,up
232,v29/233.jpg,12.5,up
233,v29/234.jpg,12.5,up
234,v29/235.jpg,12.5,up
235,v29/236.jpg,11.534615,left
236,v29/237.jpg,11.534615,up
237,v29/238.jpg,11.534615,up
238,v29/239.jpg,11.534615,up
239,v29/240.jpg,11.534615,up
240,v29/241.jpg,11.2595,left
241,v29/242.jpg,11.2595,up
242,v29/243.jpg,11.2595,up
243,v29/244.jpg,11.2595,up
244,v29/245.jpg,11.2595,up
245,v29/246.jpg,12.143955,right
246,v29/247.jpg,12.143955,up
247,v29/248.jpg,12.143955,up
248,v29/249.jpg,12.143955,up
249,v29/250.jpg,12.143955,up
250,v29/251.jpg,12.143955,up
251,v29/252.jpg,12.143955,up
252,v29/253.jpg,12.143955,up
253,v29/254.jpg,12.143955,up
254,v29/255.jpg,12.143955,up
255,v29/256.jpg,12.143955,up
256,v29/257.jpg,12.143955,up
257,v29/258.jpg,12.143955,up
258,v29/259.jpg,12.143955,up
259,v29/260.jpg,12.143955,up
260,v29/261.jpg,12.143955,up
261,v29/262.jpg,12.143955,up
262,v29/263.jpg,12.143955,up
263,v29/264.jpg,12.163555,right
