,Image,Angle,ouptut
273,v26/274.jpg,12.345475,up
274,v26/275.jpg,12.345475,up
275,v26/276.jpg,12.345475,up
276,v26/277.jpg,12.345475,up
277,v26/278.jpg,12.345475,up
278,v26/279.jpg,12.345475,up
279,v26/280.jpg,12.5,right
280,v26/281.jpg,12.5,up
281,v26/282.jpg,12.5,up
282,v26/283.jpg,12.5,right
283,v26/284.jpg,12.5,right
284,v26/285.jpg,12.5,up
285,v26/286.jpg,12.5,up
286,v26/287.jpg,12.5,up
287,v26/288.jpg,11.76829,left
288,v26/289.jpg,11.76829,up
289,v26/290.jpg,11.76829,up
290,v26/291.jpg,11.21389,left
291,v26/292.jpg,11.21389,up
292,v26/293.jpg,11.21389,up
293,v26/294.jpg,11.21389,up
294,v26/295.jpg,11.300455,right
295,v26/296.jpg,11.300455,up
296,v26/297.jpg,11.300455,up
297,v26/298.jpg,11.300455,up
298,v26/299.jpg,11.300455,up
299,v26/300.jpg,11.29552,right
300,v26/301.jpg,11.29552,up
301,v26/302.jpg,10.917105,left
302,v26/303.jpg,10.917105,up
303,v26/304.jpg,10.917105,up
304,v26/305.jpg,10.917105,up
305,v26/306.jpg,10.917105,up
306,v26/307.jpg,10.917105,up
307,v26/308.jpg,10.917105,up
308,v26/309.jpg,9.960655,left
309,v26/310.jpg,9.960655,up
310,v26/311.jpg,9.960655,up
311,v26/312.jpg,9.960655,up
312,v26/313.jpg,9.960655,up
313,v26/314.jpg,9.960655,up
314,v26/315.jpg,9.960655,up
315,v26/316.jpg,9.960655,up
316,v26/317.jpg,9.960655,up
317,v26/318.jpg,9.960655,up
318,v26/319.jpg,9.960655,up
319,v26/320.jpg,9.960655,up
320,v26/321.jpg,9.960655,up
321,v26/322.jpg,9.960655,up
322,v26/323.jpg,9.960655,up
