,Image,Angle,ouptut
91,v30/92.jpg,10.80762,up
92,v30/93.jpg,10.80762,up
93,v30/94.jpg,11.307835,right
94,v30/95.jpg,11.307835,up
95,v30/96.jpg,11.307835,up
96,v30/97.jpg,11.307835,up
97,v30/98.jpg,11.307835,up
98,v30/99.jpg,10.652695,left
99,v30/100.jpg,10.652695,up
100,v30/101.jpg,10.652695,up
101,v30/102.jpg,10.652695,up
102,v30/103.jpg,10.652695,up
103,v30/104.jpg,10.652695,up
104,v30/105.jpg,10.652695,up
105,v30/106.jpg,10.652695,up
106,v30/107.jpg,10.652695,up
107,v30/108.jpg,10.652695,up
108,v30/109.jpg,10.652695,up
109,v30/110.jpg,10.652695,up
110,v30/111.jpg,10.816145,right
111,v30/112.jpg,10.816145,up
112,v30/113.jpg,10.816145,up
113,v30/114.jpg,10.816145,up
114,v30/115.jpg,10.816145,up
115,v30/116.jpg,10.816145,up
116,v30/117.jpg,10.816145,up
117,v30/118.jpg,10.816145,up
118,v30/119.jpg,10.816145,up
119,v30/120.jpg,10.816145,up
120,v30/121.jpg,10.816145,up
121,v30/122.jpg,10.816145,up
122,v30/123.jpg,11.36571,right
123,v30/124.jpg,11.36571,up
124,v30/125.jpg,11.36571,up
125,v30/126.jpg,11.36571,up
126,v30/127.jpg,11.36571,up
127,v30/128.jpg,10.43819,left
128,v30/129.jpg,10.43819,up
129,v30/130.jpg,10.43819,up
130,v30/131.jpg,10.43819,up
131,v30/132.jpg,10.43819,up
132,v30/133.jpg,10.43819,up
133,v30/134.jpg,9.55533,left
134,v30/135.jpg,9.55533,up
135,v30/136.jpg,9.55533,up
136,v30/137.jpg,9.55533,up
137,v30/138.jpg,10.42535,right
138,v30/139.jpg,10.777255,right
139,v30/140.jpg,10.777255,up
140,v30/141.jpg,10.777255,up
141,v30/142.jpg,10.777255,up
142,v30/143.jpg,10.777255,up
143,v30/144.jpg,10.777255,up
144,v30/145.jpg,10.777255,up
145,v30/146.jpg,10.777255,up
146,v30/147.jpg,10.777255,up
147,v30/148.jpg,11.43967,right
148,v30/149.jpg,11.43967,up
149,v30/150.jpg,11.43967,up
150,v30/151.jpg,11.43967,up
151,v30/152.jpg,11.43967,up
152,v30/153.jpg,10.879485,left
153,v30/154.jpg,10.879485,up
154,v30/155.jpg,9.93767,left
155,v30/156.jpg,9.93767,up
156,v30/157.jpg,9.93767,up
157,v30/158.jpg,9.93767,up
158,v30/159.jpg,9.93767,up
159,v30/160.jpg,9.93767,up
160,v30/161.jpg,9.455925,left
161,v30/162.jpg,9.455925,up
162,v30/163.jpg,9.455925,up
163,v30/164.jpg,9.455925,up
164,v30/165.jpg,9.455925,up
165,v30/166.jpg,9.455925,up
166,v30/167.jpg,9.455925,up
167,v30/168.jpg,10.4452,right
168,v30/169.jpg,10.4452,up
169,v30/170.jpg,10.4452,up
170,v30/171.jpg,10.4452,up
171,v30/172.jpg,10.4452,up
172,v30/173.jpg,10.4452,up
173,v30/174.jpg,10.4452,up
174,v30/175.jpg,10.4452,up
175,v30/176.jpg,11.003205,right
176,v30/177.jpg,11.003205,up
177,v30/178.jpg,11.003205,up
178,v30/179.jpg,11.003205,up
179,v30/180.jpg,11.003205,up
180,v30/181.jpg,11.3842,right
181,v30/182.jpg,11.3842,up
182,v30/183.jpg,11.3842,up
183,v30/184.jpg,10.902635,left
184,v30/185.jpg,10.902635,up
185,v30/186.jpg,10.902635,up
186,v30/187.jpg,10.902635,up
187,v30/188.jpg,10.902635,up
188,v30/189.jpg,10.902635,up
189,v30/190.jpg,10.902635,up
190,v30/191.jpg,10.902635,up
191,v30/192.jpg,10.902635,up
192,v30/193.jpg,10.902635,up
193,v30/194.jpg,10.902635,up
194,v30/195.jpg,10.902635,up
195,v30/196.jpg,10.902635,up
196,v30/197.jpg,10.902635,up
197,v30/198.jpg,10.902635,up
198,v30/199.jpg,10.902635,up
199,v30/200.jpg,10.902635,up
200,v30/201.jpg,10.902635,up
201,v30/202.jpg,10.902635,up
202,v30/203.jpg,10.902635,up
203,v30/204.jpg,10.902635,up
204,v30/205.jpg,10.902635,up
205,v30/206.jpg,11.63335,right
206,v30/207.jpg,11.63335,up
207,v30/208.jpg,11.63335,up
208,v30/209.jpg,11.63335,up
209,v30/210.jpg,11.63335,up
210,v30/211.jpg,11.63335,up
211,v30/212.jpg,11.63335,up
212,v30/213.jpg,11.63335,up
213,v30/214.jpg,11.63335,up
214,v30/215.jpg,11.63335,up
215,v30/216.jpg,12.5,right
216,v30/217.jpg,12.5,up
217,v30/218.jpg,12.5,up
218,v30/219.jpg,12.5,up
219,v30/220.jpg,12.5,up
220,v30/221.jpg,12.5,up
221,v30/222.jpg,12.5,up
222,v30/223.jpg,12.5,up
223,v30/224.jpg,12.5,up
224,v30/225.jpg,12.5,up
225,v30/226.jpg,12.5,up
226,v30/227.jpg,12.5,up
227,v30/228.jpg,12.5,up
228,v30/229.jpg,12.5,up
229,v30/230.jpg,12.5,up
230,v30/231.jpg,12.5,up
231,v30/232.jpg,12.5,right
232,v30/233.jpg,12.5,up
233,v30/234.jpg,12.5,up
234,v30/235.jpg,12.286095,right
235,v30/236.jpg,12.286095,up
236,v30/237.jpg,12.26692,right
237,v30/238.jpg,12.26692,up
238,v30/239.jpg,12.26692,up
239,v30/240.jpg,12.26692,up
240,v30/241.jpg,12.26692,up
241,v30/242.jpg,11.712,left
242,v30/243.jpg,11.712,up
243,v30/244.jpg,11.712,up
244,v30/245.jpg,11.712,up
245,v30/246.jpg,11.712,up
246,v30/247.jpg,11.712,up
247,v30/248.jpg,11.173045,left
248,v30/249.jpg,11.173045,up
249,v30/250.jpg,11.173045,up
250,v30/251.jpg,11.173045,up
251,v30/252.jpg,11.173045,up
252,v30/253.jpg,11.173045,up
253,v30/254.jpg,11.173045,up
254,v30/255.jpg,11.24962,right
255,v30/256.jpg,10.618005,left
256,v30/257.jpg,10.618005,up
257,v30/258.jpg,10.618005,up
258,v30/259.jpg,10.618005,up
259,v30/260.jpg,10.618005,up
260,v30/261.jpg,11.29883,right
261,v30/262.jpg,11.29883,up
262,v30/263.jpg,11.29883,up
263,v30/264.jpg,11.29883,up
264,v30/265.jpg,11.29883,up
265,v30/266.jpg,11.29883,up
266,v30/267.jpg,11.29883,up
267,v30/268.jpg,11.29883,up
268,v30/269.jpg,11.29883,up
269,v30/270.jpg,11.29883,up
270,v30/271.jpg,11.29883,up
271,v30/272.jpg,9.74603,left
272,v30/273.jpg,9.74603,up
273,v30/274.jpg,9.74603,up
274,v30/275.jpg,9.74603,up
275,v30/276.jpg,9.74603,up
276,v30/277.jpg,9.289055,left
277,v30/278.jpg,9.289055,up
278,v30/279.jpg,9.289055,up
279,v30/280.jpg,9.289055,up
280,v30/281.jpg,9.289055,up
281,v30/282.jpg,9.289055,up
282,v30/283.jpg,9.289055,up
283,v30/284.jpg,9.289055,up
284,v30/285.jpg,9.289055,up
285,v30/286.jpg,9.289055,up
286,v30/287.jpg,9.289055,up
287,v30/288.jpg,9.289055,up
288,v30/289.jpg,9.289055,up
289,v30/290.jpg,9.289055,up
