,Image,Angle,ouptut
149,v27/150.jpg,12.5,right
150,v27/151.jpg,12.5,up
151,v27/152.jpg,12.05749,left
152,v27/153.jpg,12.05749,up
153,v27/154.jpg,12.05749,up
154,v27/155.jpg,12.05749,up
155,v27/156.jpg,12.05749,up
156,v27/157.jpg,12.05749,up
157,v27/158.jpg,12.05749,up
158,v27/159.jpg,12.05749,up
159,v27/160.jpg,11.549615,left
160,v27/161.jpg,11.549615,up
161,v27/162.jpg,11.549615,up
162,v27/163.jpg,11.549615,up
163,v27/164.jpg,11.549615,up
164,v27/165.jpg,11.549615,up
165,v27/166.jpg,11.549615,up
166,v27/167.jpg,11.549615,up
167,v27/168.jpg,11.549615,up
168,v27/169.jpg,11.549615,up
169,v27/170.jpg,11.549615,up
170,v27/171.jpg,11.549615,up
171,v27/172.jpg,11.549615,up
172,v27/173.jpg,11.549615,up
173,v27/174.jpg,11.549615,up
174,v27/175.jpg,11.549615,up
175,v27/176.jpg,11.549615,up
176,v27/177.jpg,11.611935,right
177,v27/178.jpg,11.611935,up
178,v27/179.jpg,11.611935,up
179,v27/180.jpg,11.611935,up
180,v27/181.jpg,11.611935,up
181,v27/182.jpg,11.618225,right
182,v27/183.jpg,11.618225,up
183,v27/184.jpg,11.618225,up
184,v27/185.jpg,11.138585,left
185,v27/186.jpg,11.138585,up
186,v27/187.jpg,11.138585,up
187,v27/188.jpg,11.138585,up
188,v27/189.jpg,11.138585,up
189,v27/190.jpg,11.79509,right
190,v27/191.jpg,11.79509,up
191,v27/192.jpg,11.79509,up
192,v27/193.jpg,11.79509,up
193,v27/194.jpg,11.79509,up
194,v27/195.jpg,11.79509,up
195,v27/196.jpg,11.79509,up
196,v27/197.jpg,11.79509,up
197,v27/198.jpg,11.79509,up
198,v27/199.jpg,11.79509,up
199,v27/200.jpg,11.79509,up
200,v27/201.jpg,11.79509,up
201,v27/202.jpg,11.79509,up
202,v27/203.jpg,11.79509,up
203,v27/204.jpg,11.79509,up
204,v27/205.jpg,12.008205,right
205,v27/206.jpg,12.008205,up
206,v27/207.jpg,12.008205,up
207,v27/208.jpg,12.42999,right
208,v27/209.jpg,12.42999,up
209,v27/210.jpg,12.42999,up
210,v27/211.jpg,11.942135,left
211,v27/212.jpg,11.942135,up
212,v27/213.jpg,11.942135,up
213,v27/214.jpg,11.62745,left
214,v27/215.jpg,11.62745,up
215,v27/216.jpg,11.62745,up
216,v27/217.jpg,11.63186,right
217,v27/218.jpg,11.69638,right
218,v27/219.jpg,11.69638,up
219,v27/220.jpg,11.69638,up
220,v27/221.jpg,11.69638,up
221,v27/222.jpg,11.69638,up
222,v27/223.jpg,11.69638,up
223,v27/224.jpg,11.79857,right
224,v27/225.jpg,11.645405,right
225,v27/226.jpg,11.645405,up
226,v27/227.jpg,11.242795,left
227,v27/228.jpg,11.242795,up
228,v27/229.jpg,11.242795,up
229,v27/230.jpg,11.242795,up
230,v27/231.jpg,11.643205,right
231,v27/232.jpg,11.643205,up
232,v27/233.jpg,11.643205,up
233,v27/234.jpg,11.643205,up
234,v27/235.jpg,11.643205,up
235,v27/236.jpg,12.16281,right
236,v27/237.jpg,12.16281,up
237,v27/238.jpg,12.16281,up
238,v27/239.jpg,12.16281,up
239,v27/240.jpg,12.16281,up
240,v27/241.jpg,12.16281,up
241,v27/242.jpg,12.212405,right
242,v27/243.jpg,12.214155,right
243,v27/244.jpg,12.214155,up
244,v27/245.jpg,12.214155,up
245,v27/246.jpg,12.214155,up
246,v27/247.jpg,12.214155,up
247,v27/248.jpg,12.214155,up
248,v27/249.jpg,12.214155,up
249,v27/250.jpg,12.214155,up
