,Image,Angle,ouptut
133,v25/134.jpg,12.18429,right
134,v25/135.jpg,12.18429,up
135,v25/136.jpg,12.18429,up
136,v25/137.jpg,12.18429,up
137,v25/138.jpg,12.195685,right
138,v25/139.jpg,12.20777,right
139,v25/140.jpg,12.20777,up
140,v25/141.jpg,11.821665,left
141,v25/142.jpg,11.821665,up
142,v25/143.jpg,11.586245,left
143,v25/144.jpg,11.586245,up
144,v25/145.jpg,11.586245,up
145,v25/146.jpg,11.605155,right
146,v25/147.jpg,11.605155,up
147,v25/148.jpg,11.605155,up
148,v25/149.jpg,11.65458,right
149,v25/150.jpg,11.69406,right
150,v25/151.jpg,11.69406,up
151,v25/152.jpg,11.69406,up
152,v25/153.jpg,12.21027,right
153,v25/154.jpg,12.21027,up
154,v25/155.jpg,12.21027,up
155,v25/156.jpg,12.21027,up
156,v25/157.jpg,12.21027,up
157,v25/158.jpg,11.98658,left
158,v25/159.jpg,11.69473,left
159,v25/160.jpg,11.69473,up
160,v25/161.jpg,11.69473,up
161,v25/162.jpg,11.69473,up
162,v25/163.jpg,11.371,left
163,v25/164.jpg,11.371,up
164,v25/165.jpg,11.371,up
165,v25/166.jpg,11.371,up
166,v25/167.jpg,11.371,up
167,v25/168.jpg,11.371,up
168,v25/169.jpg,11.371,up
169,v25/170.jpg,11.371,up
170,v25/171.jpg,11.371,up
171,v25/172.jpg,11.371,up
172,v25/173.jpg,11.371,up
173,v25/174.jpg,11.371,up
174,v25/175.jpg,11.371,up
175,v25/176.jpg,11.371,up
176,v25/177.jpg,12.147635,right
177,v25/178.jpg,12.147635,up
178,v25/179.jpg,12.147635,up
179,v25/180.jpg,11.78072,left
180,v25/181.jpg,11.78072,up
181,v25/182.jpg,11.78072,up
182,v25/183.jpg,12.15491,right
183,v25/184.jpg,12.15491,up
184,v25/185.jpg,12.15491,up
185,v25/186.jpg,12.15491,up
186,v25/187.jpg,12.15491,up
187,v25/188.jpg,12.28299,right
188,v25/189.jpg,12.26115,right
189,v25/190.jpg,12.286605,right
190,v25/191.jpg,12.286605,up
191,v25/192.jpg,12.286605,up
192,v25/193.jpg,11.870225,left
193,v25/194.jpg,11.870225,up
194,v25/195.jpg,11.870225,up
195,v25/196.jpg,11.36208,left
196,v25/197.jpg,11.36208,up
197,v25/198.jpg,11.36208,up
198,v25/199.jpg,11.36208,up
199,v25/200.jpg,11.36208,up
200,v25/201.jpg,12.03815,right
201,v25/202.jpg,12.04305,right
202,v25/203.jpg,12.04305,up
203,v25/204.jpg,12.04305,up
204,v25/205.jpg,12.04305,up
205,v25/206.jpg,12.04305,up
206,v25/207.jpg,12.04305,up
207,v25/208.jpg,12.04398,right
208,v25/209.jpg,12.25606,right
209,v25/210.jpg,12.25606,up
210,v25/211.jpg,12.25606,up
211,v25/212.jpg,12.25606,up
212,v25/213.jpg,12.25606,up
213,v25/214.jpg,11.55389,left
214,v25/215.jpg,11.55389,up
215,v25/216.jpg,11.55389,up
216,v25/217.jpg,12.019995,right
217,v25/218.jpg,12.019995,up
218,v25/219.jpg,12.019995,up
219,v25/220.jpg,12.019995,up
220,v25/221.jpg,12.019995,up
221,v25/222.jpg,12.019995,up
222,v25/223.jpg,12.022245,right
223,v25/224.jpg,12.022245,up
224,v25/225.jpg,12.04474,right
