,Image,Angle,ouptut
123,v22/124.jpg,10.1654,up
124,v22/125.jpg,10.1654,up
125,v22/126.jpg,10.1654,up
126,v22/127.jpg,10.1654,up
127,v22/128.jpg,10.1654,up
128,v22/129.jpg,10.1654,up
129,v22/130.jpg,10.74555,right
130,v22/131.jpg,10.74555,up
131,v22/132.jpg,10.74555,up
132,v22/133.jpg,10.74555,up
133,v22/134.jpg,11.12929,right
134,v22/135.jpg,11.12929,up
135,v22/136.jpg,11.12929,up
136,v22/137.jpg,11.12929,up
137,v22/138.jpg,11.12929,up
138,v22/139.jpg,11.12929,up
139,v22/140.jpg,11.292485,right
140,v22/141.jpg,11.585485,right
141,v22/142.jpg,11.585485,up
142,v22/143.jpg,11.585485,up
143,v22/144.jpg,11.48357,left
144,v22/145.jpg,11.4057,left
145,v22/146.jpg,11.31283,left
146,v22/147.jpg,11.23677,left
147,v22/148.jpg,11.14259,left
148,v22/149.jpg,11.14259,up
149,v22/150.jpg,11.14259,up
150,v22/151.jpg,10.99397,left
151,v22/152.jpg,10.933565,left
152,v22/153.jpg,10.933565,up
153,v22/154.jpg,10.933565,up
154,v22/155.jpg,10.933565,up
155,v22/156.jpg,10.933565,up
156,v22/157.jpg,10.933565,up
157,v22/158.jpg,10.925525,left
158,v22/159.jpg,10.925525,up
159,v22/160.jpg,10.925525,up
160,v22/161.jpg,10.925525,up
161,v22/162.jpg,11.600895,right
162,v22/163.jpg,11.600895,up
163,v22/164.jpg,11.785765,right
164,v22/165.jpg,11.785765,up
165,v22/166.jpg,11.785765,up
166,v22/167.jpg,11.678065,left
167,v22/168.jpg,11.606945,left
168,v22/169.jpg,11.4326,left
169,v22/170.jpg,11.4326,up
170,v22/171.jpg,11.4326,up
171,v22/172.jpg,11.4326,up
172,v22/173.jpg,11.4326,up
173,v22/174.jpg,11.4326,up
174,v22/175.jpg,11.4326,up
175,v22/176.jpg,11.4326,up
176,v22/177.jpg,11.4326,up
177,v22/178.jpg,11.551505,right
178,v22/179.jpg,11.551505,up
179,v22/180.jpg,11.551505,up
180,v22/181.jpg,11.551505,up
181,v22/182.jpg,11.551505,up
182,v22/183.jpg,11.641795,right
183,v22/184.jpg,11.641795,up
184,v22/185.jpg,11.72237,right
185,v22/186.jpg,11.80467,right
186,v22/187.jpg,11.95021,right
187,v22/188.jpg,11.95021,up
188,v22/189.jpg,11.95021,up
189,v22/190.jpg,11.95021,up
190,v22/191.jpg,12.08973,right
191,v22/192.jpg,12.245635,right
192,v22/193.jpg,12.43179,right
193,v22/194.jpg,12.5,right
194,v22/195.jpg,12.5,up
195,v22/196.jpg,12.5,up
196,v22/197.jpg,12.5,up
197,v22/198.jpg,12.5,up
198,v22/199.jpg,12.5,up
199,v22/200.jpg,12.5,right
200,v22/201.jpg,12.5,right
201,v22/202.jpg,12.5,up
202,v22/203.jpg,12.5,up
203,v22/204.jpg,12.5,up
204,v22/205.jpg,12.402145,left
205,v22/206.jpg,12.402145,up
206,v22/207.jpg,12.402145,up
207,v22/208.jpg,12.402145,up
208,v22/209.jpg,11.964775,left
209,v22/210.jpg,11.964775,up
210,v22/211.jpg,11.964775,up
211,v22/212.jpg,11.51908,left
212,v22/213.jpg,11.544825,right
213,v22/214.jpg,11.544825,up
214,v22/215.jpg,11.65155,right
215,v22/216.jpg,11.65155,up
216,v22/217.jpg,11.411325,left
217,v22/218.jpg,11.411325,up
218,v22/219.jpg,11.411325,up
219,v22/220.jpg,11.411325,up
220,v22/221.jpg,11.292915,left
221,v22/222.jpg,11.292915,up
222,v22/223.jpg,11.292915,up
223,v22/224.jpg,11.292915,up
224,v22/225.jpg,11.292915,up
225,v22/226.jpg,11.292915,up
226,v22/227.jpg,10.50438,left
227,v22/228.jpg,10.50438,up
228,v22/229.jpg,10.50438,up
229,v22/230.jpg,10.50438,up
230,v22/231.jpg,10.50438,up
231,v22/232.jpg,10.50438,up
232,v22/233.jpg,10.50438,up
233,v22/234.jpg,10.52763,right
234,v22/235.jpg,10.322375,left
235,v22/236.jpg,10.061655,left
236,v22/237.jpg,10.01401,left
237,v22/238.jpg,9.90381,left
238,v22/239.jpg,9.90381,up
239,v22/240.jpg,9.90381,up
240,v22/241.jpg,9.90381,up
241,v22/242.jpg,9.90381,up
242,v22/243.jpg,9.90381,up
243,v22/244.jpg,9.90381,up
244,v22/245.jpg,9.90381,up
245,v22/246.jpg,9.90381,up
246,v22/247.jpg,9.90381,up
247,v22/248.jpg,9.90381,up
248,v22/249.jpg,9.90381,up
249,v22/250.jpg,10.56919,right
250,v22/251.jpg,10.56919,up
251,v22/252.jpg,11.002995,right
252,v22/253.jpg,11.002995,up
253,v22/254.jpg,11.17465,right
