,Image,Angle,ouptut
110,v21/111.jpg,9.95778,right
111,v21/112.jpg,10.118305,right
112,v21/113.jpg,10.25496,right
113,v21/114.jpg,10.25496,up
114,v21/115.jpg,10.25496,up
115,v21/116.jpg,10.25496,up
116,v21/117.jpg,10.25496,up
117,v21/118.jpg,10.601565,right
118,v21/119.jpg,10.601565,up
119,v21/120.jpg,10.83581,right
120,v21/121.jpg,10.83581,up
121,v21/122.jpg,10.83581,up
122,v21/123.jpg,11.055285,right
123,v21/124.jpg,11.055285,up
124,v21/125.jpg,11.055285,up
125,v21/126.jpg,11.055285,up
126,v21/127.jpg,11.37464,right
127,v21/128.jpg,11.37464,up
128,v21/129.jpg,11.37464,up
129,v21/130.jpg,11.37464,up
130,v21/131.jpg,11.37464,up
131,v21/132.jpg,11.37464,up
132,v21/133.jpg,11.39255,right
133,v21/134.jpg,11.372035,right
134,v21/135.jpg,11.422755,right
135,v21/136.jpg,11.468675,right
136,v21/137.jpg,11.46575,left
138,v21/139.jpg,11.59117,right
139,v21/140.jpg,11.592025,right
140,v21/141.jpg,11.592025,up
141,v21/142.jpg,11.592025,up
142,v21/143.jpg,11.61364,right
143,v21/144.jpg,11.567105,left
144,v21/145.jpg,11.751305,right
145,v21/146.jpg,11.751305,up
146,v21/147.jpg,11.227505,left
147,v21/148.jpg,11.227505,up
148,v21/149.jpg,11.01888,left
149,v21/150.jpg,11.01888,up
150,v21/151.jpg,10.65513,left
151,v21/152.jpg,10.65513,up
152,v21/153.jpg,10.65513,up
153,v21/154.jpg,10.65513,up
154,v21/155.jpg,10.863125,right
155,v21/156.jpg,10.878735,right
156,v21/157.jpg,10.878735,up
157,v21/158.jpg,10.878735,up
158,v21/159.jpg,10.878735,up
159,v21/160.jpg,10.878735,up
160,v21/161.jpg,10.878735,up
161,v21/162.jpg,10.878735,up
162,v21/163.jpg,10.98652,right
163,v21/164.jpg,11.073445,right
164,v21/165.jpg,11.073445,up
165,v21/166.jpg,11.169585,right
166,v21/167.jpg,11.254245,right
167,v21/168.jpg,11.254245,up
168,v21/169.jpg,11.254245,up
169,v21/170.jpg,11.254245,up
170,v21/171.jpg,11.25688,right
171,v21/172.jpg,11.47211,right
172,v21/173.jpg,11.59206,right
173,v21/174.jpg,11.713035,right
174,v21/175.jpg,11.713035,up
175,v21/176.jpg,11.713035,up
176,v21/177.jpg,12.00978,right
177,v21/178.jpg,12.00978,up
178,v21/179.jpg,12.5,right
179,v21/180.jpg,12.5,up
180,v21/181.jpg,12.5,up
181,v21/182.jpg,12.5,up
182,v21/183.jpg,12.5,up
183,v21/184.jpg,12.5,up
184,v21/185.jpg,12.5,up
185,v21/186.jpg,12.5,right
186,v21/187.jpg,12.5,right
187,v21/188.jpg,12.5,up
188,v21/189.jpg,12.5,up
189,v21/190.jpg,12.4409,left
190,v21/191.jpg,12.39965,left
191,v21/192.jpg,12.310755,left
192,v21/193.jpg,12.235025,left
193,v21/194.jpg,12.155295,left
194,v21/195.jpg,12.155295,up
195,v21/196.jpg,12.155295,up
196,v21/197.jpg,12.155295,up
197,v21/198.jpg,12.155295,up
198,v21/199.jpg,12.155295,up
199,v21/200.jpg,12.155295,up
200,v21/201.jpg,12.155295,up
201,v21/202.jpg,12.071905,left
202,v21/203.jpg,11.988695,left
203,v21/204.jpg,11.904695,left
204,v21/205.jpg,11.904695,up
205,v21/206.jpg,11.71054,left
206,v21/207.jpg,11.641395,left
207,v21/208.jpg,11.41376,left
208,v21/209.jpg,11.41376,up
209,v21/210.jpg,11.41376,up
210,v21/211.jpg,11.41376,up
211,v21/212.jpg,11.238005,left
212,v21/213.jpg,11.238005,up
213,v21/214.jpg,11.238005,up
214,v21/215.jpg,11.238005,up
215,v21/216.jpg,11.636755,right
216,v21/217.jpg,11.636755,up
217,v21/218.jpg,11.636755,up
218,v21/219.jpg,11.636755,up
219,v21/220.jpg,11.636755,up
220,v21/221.jpg,11.92566,right
221,v21/222.jpg,11.92566,up
222,v21/223.jpg,11.92566,up
223,v21/224.jpg,11.92566,up
224,v21/225.jpg,11.92566,up
225,v21/226.jpg,11.61081,left
226,v21/227.jpg,11.61081,up
227,v21/228.jpg,11.61081,up
228,v21/229.jpg,11.250485,left
229,v21/230.jpg,11.250485,up
230,v21/231.jpg,11.250485,up
231,v21/232.jpg,11.250485,up
232,v21/233.jpg,11.250485,up
233,v21/234.jpg,11.250485,up
234,v21/235.jpg,11.250485,up
235,v21/236.jpg,11.250485,up
236,v21/237.jpg,11.250485,up
237,v21/238.jpg,11.250485,up
238,v21/239.jpg,11.250485,up
239,v21/240.jpg,11.250485,up
240,v21/241.jpg,11.250485,up
241,v21/242.jpg,11.250485,up
242,v21/243.jpg,11.69418,right
243,v21/244.jpg,11.82864,right
244,v21/245.jpg,11.82864,up
245,v21/246.jpg,11.90587,right
246,v21/247.jpg,11.90587,up
247,v21/248.jpg,11.90587,up
248,v21/249.jpg,11.90587,up
249,v21/250.jpg,11.90587,up
250,v21/251.jpg,11.90587,up
251,v21/252.jpg,11.90587,up
252,v21/253.jpg,11.90587,up
253,v21/254.jpg,11.90587,up
254,v21/255.jpg,11.811605,left
255,v21/256.jpg,11.811605,up
256,v21/257.jpg,11.72478,left
257,v21/258.jpg,11.72478,up
258,v21/259.jpg,11.72478,up
259,v21/260.jpg,11.997715,right
260,v21/261.jpg,12.068355,right
261,v21/262.jpg,12.068355,up
262,v21/263.jpg,12.277245,right
263,v21/264.jpg,12.277245,up
264,v21/265.jpg,12.187915,left
265,v21/266.jpg,11.99693,left
266,v21/267.jpg,11.99693,up
267,v21/268.jpg,11.775365,left
268,v21/269.jpg,11.775365,up
269,v21/270.jpg,11.775365,up
270,v21/271.jpg,11.775365,up
271,v21/272.jpg,11.581745,left
272,v21/273.jpg,11.581745,up
273,v21/274.jpg,11.581745,up
274,v21/275.jpg,11.18963,left
275,v21/276.jpg,11.18963,up
276,v21/277.jpg,11.84768,right
277,v21/278.jpg,11.84768,up
278,v21/279.jpg,11.84768,up
279,v21/280.jpg,11.84768,up
280,v21/281.jpg,11.84768,up
281,v21/282.jpg,12.142455,right
282,v21/283.jpg,12.142455,up
283,v21/284.jpg,12.142455,up
284,v21/285.jpg,12.142455,up
285,v21/286.jpg,12.142455,up
286,v21/287.jpg,12.142455,up
287,v21/288.jpg,12.142455,up
288,v21/289.jpg,12.142455,up
289,v21/290.jpg,12.142455,up
290,v21/291.jpg,11.6325,left
291,v21/292.jpg,11.6325,up
